id,Task-ID,sequence,p1_rt,p2_rt,task,choices,response,question,rt_ms,response_type,domain,age,education,gender,handedness,maths_good,(1-7)motivation-serious,(1-7)motivation-intuition,(1-7)motivation-logical,(1-7)motivation-exhausted,(1-7)motivation-like,navigator_good,orientation_good,profession,thought_process,response_type,domain
1,19,16,3946,6850,east;church;museum/east;museum;store,south;store;church|north;store;church|east;store;church|west;store;church|south-east;store;church|south-west;store;church|north-east;store;church|north-west;store;church,east;store;church,The store is _____ of the church.,4049,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,2,47,3962,3610,north;bank;mall/north-east;mall;school,south;school;bank|north;school;bank|east;school;bank|west;school;bank|south-east;school;bank|south-west;school;bank|north-east;school;bank|north-west;school;bank,west;school;bank,The school is _____ of the bank.,1932,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,20,25,5863,4070,east;bank;church/south-east;church;market,south;market;bank|north;market;bank|east;market;bank|west;market;bank|south-east;market;bank|south-west;market;bank|north-east;market;bank|north-west;market;bank,south-east;market;bank,The market is _____ of the bank.,3613,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,21,23,3343,3267,east;station;bank/south;bank;gym,south;gym;station|north;gym;station|east;gym;station|west;gym;station|south-east;gym;station|south-west;gym;station|north-east;gym;station|north-west;gym;station,south-west;gym;station,The gym is _____ of the station.,4235,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,22,51,4839,6148,east;church;bridge/south-west;bridge;market,south;market;church|north;market;church|east;market;church|west;market;church|south-east;market;church|south-west;market;church|north-east;market;church|north-west;market;church,north-east;market;church,The market is _____ of the church.,5214,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,23,46,4293,4332,east;mall;bar/west;bar;store,south;store;mall|north;store;mall|east;store;mall|west;store;mall|south-east;store;mall|south-west;store;mall|north-east;store;mall|north-west;store;mall,east;store;mall,The store is _____ of the mall.,2141,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,24,61,1497,9062,east;store;mall/north-west;mall;hotel,south;hotel;store|north;hotel;store|east;hotel;store|west;hotel;store|south-east;hotel;store|south-west;hotel;store|north-east;hotel;store|north-west;hotel;store,north-west;hotel;store,The hotel is _____ of the store.,3864,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,25,1,6049,1925,south-east;bar;museum/north;museum;station,south;station;bar|north;station;bar|east;station;bar|west;station;bar|south-east;station;bar|south-west;station;bar|north-east;station;bar|north-west;station;bar,north;station;bar,The station is _____ of the bar.,3483,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,26,41,6347,3778,south-east;gym;church/north-east;church;bridge,south;bridge;gym|north;bridge;gym|east;bridge;gym|west;bridge;gym|south-east;bridge;gym|south-west;bridge;gym|north-east;bridge;gym|north-west;bridge;gym,south;bridge;gym,The bridge is _____ of the gym.,2074,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,27,19,39676,6414,south-east;gym;market/east;market;station,south;station;gym|north;station;gym|east;station;gym|west;station;gym|south-east;station;gym|south-west;station;gym|north-east;station;gym|north-west;station;gym,south-east;station;gym,The station is _____ of the gym.,2669,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,28,40,94850,4188,south-east;gym;bridge/south-east;bridge;museum,south;museum;gym|north;museum;gym|east;museum;gym|west;museum;gym|south-east;museum;gym|south-west;museum;gym|north-east;museum;gym|north-west;museum;gym,north-west;museum;gym,The museum is _____ of the gym.,2080,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,29,55,37737,5733,south-east;gym;church/south;church;bridge,south;bridge;gym|north;bridge;gym|east;bridge;gym|west;bridge;gym|south-east;bridge;gym|south-west;bridge;gym|north-east;bridge;gym|north-west;bridge;gym,south-east;bridge;gym,The bridge is _____ of the gym.,3641,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,3,34,1544,6856,north;bar;hotel/east;hotel;mall,south;mall;bar|north;mall;bar|east;mall;bar|west;mall;bar|south-east;mall;bar|south-west;mall;bar|north-east;mall;bar|north-west;mall;bar,west;mall;bar,The mall is _____ of the bar.,2309,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,30,14,7382,12466,south-east;bridge;station/south-west;station;hotel,south;hotel;bridge|north;hotel;bridge|east;hotel;bridge|west;hotel;bridge|south-east;hotel;bridge|south-west;hotel;bridge|north-east;hotel;bridge|north-west;hotel;bridge,south-west;hotel;bridge,The hotel is _____ of the bridge.,4795,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,31,18,6110,48305,south-east;store;bank/west;bank;museum,south;museum;store|north;museum;store|east;museum;store|west;museum;store|south-east;museum;store|south-west;museum;store|north-east;museum;store|north-west;museum;store,west;museum;store,The museum is _____ of the store.,3361,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,32,39,4384,2712,south-east;station;market/north-west;market;hotel,south;hotel;station|north;hotel;station|east;hotel;station|west;hotel;station|south-east;hotel;station|south-west;hotel;station|north-east;hotel;station|north-west;hotel;station,north-west;hotel;station,The hotel is _____ of the station.,2361,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,33,57,2307,4069,south;gym;market/north;market;store,south;store;gym|north;store;gym|east;store;gym|west;store;gym|south-east;store;gym|south-west;store;gym|north-east;store;gym|north-west;store;gym,north;store;gym,The store is _____ of the gym.,1789,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,34,62,3010,7840,south;bar;store/north-east;store;mall,south;mall;bar|north;mall;bar|east;mall;bar|west;mall;bar|south-east;mall;bar|south-west;mall;bar|north-east;mall;bar|north-west;mall;bar,north-east;mall;bar,The mall is _____ of the bar.,3901,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,35,29,3494,7902,south;gym;market/east;market;bar,south;bar;gym|north;bar;gym|east;bar;gym|west;bar;gym|south-east;bar;gym|south-west;bar;gym|north-east;bar;gym|north-west;bar;gym,west;bar;gym,The bar is _____ of the gym.,4087,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,36,59,1738,5742,south;hotel;gym/south-east;gym;bridge,south;bridge;hotel|north;bridge;hotel|east;bridge;hotel|west;bridge;hotel|south-east;bridge;hotel|south-west;bridge;hotel|north-east;bridge;hotel|north-west;bridge;hotel,south-east;bridge;hotel,The bridge is _____ of the hotel.,2151,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,37,58,2313,3407,south;bank;school/south;school;museum,south;museum;bank|north;museum;bank|east;museum;bank|west;museum;bank|south-east;museum;bank|south-west;museum;bank|north-east;museum;bank|north-west;museum;bank,south;museum;bank,The museum is _____ of the bank.,2139,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,38,43,4564,4753,south;bank;station/south-west;station;hotel,south;hotel;bank|north;hotel;bank|east;hotel;bank|west;hotel;bank|south-east;hotel;bank|south-west;hotel;bank|north-east;hotel;bank|north-west;hotel;bank,north-west;hotel;bank,The hotel is _____ of the bank.,4045,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,39,3,839,7474,south;school;museum/west;museum;gym,south;gym;school|north;gym;school|east;gym;school|west;gym;school|south-east;gym;school|south-west;gym;school|north-east;gym;school|north-west;gym;school,east;gym;school,The gym is _____ of the school.,4392,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,4,21,46008,26328,north;market;bar/south-east;bar;store,south;store;market|north;store;market|east;store;market|west;store;market|south-east;store;market|south-west;store;market|north-east;store;market|north-west;store;market,south-east;store;market,The store is _____ of the market.,2424,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,40,20,3744,4670,south;bar;hotel/north-west;hotel;store,south;store;bar|north;store;bar|east;store;bar|west;store;bar|south-east;store;bar|south-west;store;bar|north-east;store;bar|north-west;store;bar,east;store;bar,The store is _____ of the bar.,2913,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,41,35,2750,2960,south-west;church;bar/north;bar;mall,south;mall;church|north;mall;church|east;mall;church|west;mall;church|south-east;mall;church|south-west;mall;church|north-east;mall;church|north-west;mall;church,south;mall;church,The mall is _____ of the church.,959,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,42,8,8993,3302,south-west;bridge;mall/north-east;mall;school,south;school;bridge|north;school;bridge|east;school;bridge|west;school;bridge|south-east;school;bridge|south-west;school;bridge|north-east;school;bridge|north-west;school;bridge,south-east;school;bridge,The school is _____ of the bridge.,3497,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,43,33,5401,2991,south-west;hotel;bar/east;bar;school,south;school;hotel|north;school;hotel|east;school;hotel|west;school;hotel|south-east;school;hotel|south-west;school;hotel|north-east;school;hotel|north-west;school;hotel,north;school;hotel,The school is _____ of the hotel.,3504,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,44,54,15662,4694,south-west;bridge;gym/south-east;gym;mall,south;mall;bridge|north;mall;bridge|east;mall;bridge|west;mall;bridge|south-east;mall;bridge|south-west;mall;bridge|north-east;mall;bridge|north-west;mall;bridge,north-west;mall;bridge,The mall is _____ of the bridge.,1921,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,45,36,9854,3340,south-west;bridge;hotel/south;hotel;museum,south;museum;bridge|north;museum;bridge|east;museum;bridge|west;museum;bridge|south-east;museum;bridge|south-west;museum;bridge|north-east;museum;bridge|north-west;museum;bridge,north;museum;bridge,The museum is _____ of the bridge.,2484,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,46,17,7001,5506,south-west;school;mall/south-west;mall;bridge,south;bridge;school|north;bridge;school|east;bridge;school|west;bridge;school|south-east;bridge;school|south-west;bridge;school|north-east;bridge;school|north-west;bridge;school,south-west;bridge;school,The bridge is _____ of the school.,4423,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,47,50,6949,3797,south-west;market;bridge/west;bridge;school,south;school;market|north;school;market|east;school;market|west;school;market|south-east;school;market|south-west;school;market|north-east;school;market|north-west;school;market,north;school;market,The school is _____ of the market.,3183,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,48,12,4721,4060,south-west;market;church/north-west;church;bridge,south;bridge;market|north;bridge;market|east;bridge;market|west;bridge;market|south-east;bridge;market|south-west;bridge;market|north-east;bridge;market|north-west;bridge;market,north-east;bridge;market,The bridge is _____ of the market.,3795,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,49,56,3425,9086,west;store;gym/north;gym;mall,south;mall;store|north;mall;store|east;mall;store|west;mall;store|south-east;mall;store|south-west;mall;store|north-east;mall;store|north-west;mall;store,north-east;mall;store,The mall is _____ of the store.,2147,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,5,28,4151,2144,north;store;museum/south;museum;gym,south;gym;store|north;gym;store|east;gym;store|west;gym;store|south-east;gym;store|south-west;gym;store|north-east;gym;store|north-west;gym;store,north;gym;store,The gym is _____ of the store.,3098,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,50,48,50644,3904,west;school;bridge/north-east;bridge;hotel,south;hotel;school|north;hotel;school|east;hotel;school|west;hotel;school|south-east;hotel;school|south-west;hotel;school|north-east;hotel;school|north-west;hotel;school,south-west;hotel;school,The hotel is _____ of the school.,4137,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,51,38,3587,5370,west;store;hotel/east;hotel;mall,south;mall;store|north;mall;store|east;mall;store|west;mall;store|south-east;mall;store|south-west;mall;store|north-east;mall;store|north-west;mall;store,west;mall;store,The mall is _____ of the store.,3118,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,52,6,8147,7945,west;mall;hotel/south-east;hotel;gym,south;gym;mall|north;gym;mall|east;gym;mall|west;gym;mall|south-east;gym;mall|south-west;gym;mall|north-east;gym;mall|north-west;gym;mall,north-east;gym;mall,The gym is _____ of the mall.,5208,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,53,37,21651,5252,west;museum;school/south;school;church,south;church;museum|north;church;museum|east;church;museum|west;church;museum|south-east;church;museum|south-west;church;museum|north-east;church;museum|north-west;church;museum,north;church;museum,The church is _____ of the museum.,2489,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,54,4,7181,5317,west;station;bank/south-west;bank;gym,south;gym;station|north;gym;station|east;gym;station|west;gym;station|south-east;gym;station|south-west;gym;station|north-east;gym;station|north-west;gym;station,south-east;gym;station,The gym is _____ of the station.,4790,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,55,30,4491,3733,west;station;church/west;church;bridge,south;bridge;station|north;bridge;station|east;bridge;station|west;bridge;station|south-east;bridge;station|south-west;bridge;station|north-east;bridge;station|north-west;bridge;station,east;bridge;station,The bridge is _____ of the station.,1229,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,56,49,7323,7632,west;hotel;museum/north-west;museum;station,south;station;hotel|north;station;hotel|east;station;hotel|west;station;hotel|south-east;station;hotel|south-west;station;hotel|north-east;station;hotel|north-west;station;hotel,north-east;station;hotel,The station is _____ of the hotel.,2757,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,57,42,5431,5899,north-west;museum;bridge/north;bridge;school,south;school;museum|north;school;museum|east;school;museum|west;school;museum|south-east;school;museum|south-west;school;museum|north-east;school;museum|north-west;school;museum,south;school;museum,The school is _____ of the museum.,1734,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,58,64,5649,4884,north-west;bar;market/north-east;market;school,south;school;bar|north;school;bar|east;school;bar|west;school;bar|south-east;school;bar|south-west;school;bar|north-east;school;bar|north-west;school;bar,south;school;bar,The school is _____ of the bar.,1379,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,59,27,11051,4036,north-west;market;station/east;station;bar,south;bar;market|north;bar;market|east;bar;market|west;bar;market|south-east;bar;market|south-west;bar;market|north-east;bar;market|north-west;bar;market,north;bar;market,The bar is _____ of the market.,4815,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,6,22,2681,6769,north;market;church/south-west;church;bridge,south;bridge;market|north;bridge;market|east;bridge;market|west;bridge;market|south-east;bridge;market|south-west;bridge;market|north-east;bridge;market|north-west;bridge;market,west;bridge;market,The bridge is _____ of the market.,3697,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,60,45,5946,3473,north-west;bar;hotel/south-east;hotel;store,south;store;bar|north;store;bar|east;store;bar|west;store;bar|south-east;store;bar|south-west;store;bar|north-east;store;bar|north-west;store;bar,west;store;bar,The store is _____ of the bar.,2751,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,61,5,4933,7832,north-west;church;mall/south;mall;gym,south;gym;church|north;gym;church|east;gym;church|west;gym;church|south-east;gym;church|south-west;gym;church|north-east;gym;church|north-west;gym;church,north;gym;church,The gym is _____ of the church.,3594,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,62,26,1866,2674,north-west;market;station/south-west;station;bridge,south;bridge;market|north;bridge;market|east;bridge;market|west;bridge;market|south-east;bridge;market|south-west;bridge;market|north-east;bridge;market|north-west;bridge;market,south-west;bridge;market,The bridge is _____ of the market.,3130,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,63,53,13614,2695,north-west;mall;bridge/west;bridge;hotel,south;hotel;mall|north;hotel;mall|east;hotel;mall|west;hotel;mall|south-east;hotel;mall|south-west;hotel;mall|north-east;hotel;mall|north-west;hotel;mall,south;hotel;mall,The hotel is _____ of the mall.,2454,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,64,24,2178,4012,north-west;store;hotel/north-west;hotel;bank,south;bank;store|north;bank;store|east;bank;store|west;bank;store|south-east;bank;store|south-west;bank;store|north-east;bank;store|north-west;bank;store,south-east;bank;store,The bank is _____ of the store.,2069,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,7,2,2984,5112,north;school;church/west;church;mall,south;mall;school|north;mall;school|east;mall;school|west;mall;school|south-east;mall;school|south-west;mall;school|north-east;mall;school|north-west;mall;school,east;mall;school,The mall is _____ of the school.,4553,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,8,15,3610,8941,north;mall;church/north-west;church;hotel,south;hotel;mall|north;hotel;mall|east;hotel;mall|west;hotel;mall|south-east;hotel;mall|south-west;hotel;mall|north-east;hotel;mall|north-west;hotel;mall,north-west;hotel;mall,The hotel is _____ of the mall.,3845,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
1,9,7,4138,2717,north-east;church;school/north;school;mall,south;mall;church|north;mall;church|east;mall;church|west;mall;church|south-east;mall;church|south-west;mall;church|north-east;mall;church|north-west;mall;church,south;mall;church,The mall is _____ of the church.,4915,single-choice,spatial-relational,38,Bachelors,male,right,yes,7,5,6,6,5,yes,yes,Manager,I tried to visualize the map in my head and then prepare for the question on location.,single-choice,spatial-relational
6,1,16,10935,10134,north;church;bank/north;bank;market,south;market;church|north;market;church|east;market;church|west;market;church|south-east;market;church|south-west;market;church|north-east;market;church|north-west;market;church,south;market;church,The market is _____ of the church.,7358,single-choice,spatial-relational,35,bachelors degree,male,right,yes,7,5,6,1,5,no,no,IT Technician,I tried to make a mental map with the places marked and how they pertained to each other. Honestly this reminded me of playing old text based adventure games where you would get the description of a scene and have to choose which direction to go.,single-choice,spatial-relational
6,10,11,9936,13272,north-east;market;bar/north-east;bar;hotel,south;hotel;market|north;hotel;market|east;hotel;market|west;hotel;market|south-east;hotel;market|south-west;hotel;market|north-east;hotel;market|north-west;hotel;market,south-west;hotel;market,The hotel is _____ of the market.,15771,single-choice,spatial-relational,35,bachelors degree,male,right,yes,7,5,6,1,5,no,no,IT Technician,I tried to make a mental map with the places marked and how they pertained to each other. Honestly this reminded me of playing old text based adventure games where you would get the description of a scene and have to choose which direction to go.,single-choice,spatial-relational
